 Income ,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Childrenhome,Total_Accepted_Cmps,Total_Mnt_spent,Age,TotalPurchases,Basic,Graduation,Master,PhD,Divorced,Married,Single,Together,Widow,CA,GER,IND,ME,SA,SP,US,campaign_binary
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,1,0,26,50,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,1,0,70,47,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,0,0,1453,55,22,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
81741.0,0,0,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,0,0,1572,41,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25721.0,1,0,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,1,0,1,1,34,50,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,0,0,449,49,14,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,3,0,36,59,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,3,0,22,49,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,1,0,1,1,65,42,9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
21282.0,1,0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,1,0,46,43,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32144.0,1,1,76,41,0,10,0,0,3,4,2,1,3,7,0,1,0,0,0,0,0,2,1,54,67,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
62637.0,0,1,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,1,0,185,67,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,2,0,68,50,9,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,2,0,198,50,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,2,0,198,50,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,0,1,811,66,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
23718.0,1,0,76,6,3,14,15,7,36,3,3,1,2,7,0,0,0,0,0,0,0,1,0,81,45,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,1,0,86,59,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
82025.0,0,0,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,1,0,0,2,1187,38,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
15056.0,1,1,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,2,0,88,63,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,1,0,0,4,1526,63,25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
67309.0,1,1,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,2,0,1082,54,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
66033.0,0,1,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,1,0,677,64,20,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
28769.0,1,0,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,1,0,191,44,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,1,0,137,64,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
32880.0,1,0,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,0,1,0,42,35,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23616.0,1,0,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,1,0,1,1,79,39,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,1,0,70,40,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34961.0,1,0,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,1,0,79,48,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,1,0,902,45,24,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,1,0,57,33,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43776.0,1,0,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,1,0,23,38,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,1,1,119,54,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,0,0,102,61,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
35544.0,1,0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0,1,0,67,43,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,1,0,274,32,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65665.0,0,1,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,1,0,945,45,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,1,0,39,50,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,0,0,1157,32,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,0,0,1157,32,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26095.0,1,0,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,1,0,42,31,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
65706.0,0,0,77,918,10,129,13,0,129,1,11,3,12,7,0,1,1,0,1,1,0,0,4,1199,51,27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
31859.0,1,0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,1,0,20,45,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
93027.0,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,0,1,2119,80,22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,1,0,1185,51,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49618.0,1,1,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,2,0,129,55,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58308.0,0,1,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,0,1,0,900,57,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,0,1,3,0,99,57,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0,0,60,62,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0,0,60,62,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0,0,60,62,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,2,0,112,63,9,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,2,0,1148,54,26,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,1,0,46,50,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,1,0,46,50,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
89120.0,0,0,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,0,1,1924,62,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
27116.0,1,1,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,2,0,41,60,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
46107.0,1,0,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,1,0,125,32,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
54466.0,1,1,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,2,0,16,48,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
59686.0,0,1,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,0,1,0,274,56,12,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
82460.0,0,0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0,0,0,974,71,15,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
76045.0,0,0,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,0,1,1323,61,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,0,4,1862,46,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,1,0,0,4,1862,46,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,2,0,55,53,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33462.0,1,0,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,1,0,54,42,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,2,0,16,46,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,1,0,57,39,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,1,0,664,49,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,1,0,1067,65,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
74918.0,0,0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,0,1,2047,52,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
40464.0,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,1,0,630,68,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,0,0,1540,65,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,0,0,1540,65,23,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1,0,1005,61,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1,0,1005,61,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,0,0,1289,39,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
66664.0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0,0,0,1289,39,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
86358.0,1,1,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,2,0,1722,55,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
41443.0,1,0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,1,0,482,44,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,1,1,1034,60,27,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
54178.0,0,1,79,135,9,39,4,0,7,1,2,2,5,2,0,0,0,0,0,0,0,1,0,194,54,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,3,0,63,71,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,2,0,43,66,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,1,0,223,51,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,1,0,195,58,11,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
72906.0,0,0,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,0,0,1151,66,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25176.0,1,1,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,2,0,13,45,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,1,0,0,4,1941,44,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,2,1,48,42,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24072.0,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,1,0,23,38,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
76773.0,0,0,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,0,0,1156,67,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,0,0,1947,56,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,1,0,0,3,1318,73,25,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
17345.0,1,0,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,1,0,58,43,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,1,0,1,1,1143,63,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,0,43,60,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,0,43,60,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,0,0,834,41,23,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
27922.0,1,0,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,1,0,41,42,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
45903.0,0,1,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0,1,0,66,55,8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,1,0,76,44,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,1,0,787,53,23,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17148.0,1,0,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,0,1,0,68,45,11,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,1,0,1013,52,26,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,1,0,50,42,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,2,0,81,53,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
51381.5,0,0,80,81,11,50,3,2,39,1,1,3,4,2,0,0,0,0,0,0,0,0,0,186,62,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,2,0,10,35,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,1,0,27,38,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,1,0,76,36,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,2,0,64,65,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,1,0,1,2,930,74,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
47682.0,0,1,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,0,1,0,521,46,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,1,0,0,4,2346,49,23,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,1,0,792,52,23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
84460.0,0,0,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,1,0,0,5,523,63,22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
66565.0,0,1,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,1,0,1065,59,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
23910.0,1,0,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,1,0,67,52,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35893.0,1,1,80,158,0,23,0,0,18,6,3,1,5,8,0,0,0,0,0,0,0,2,0,199,53,15,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,1,0,1615,48,27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,1,0,341,32,17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,1,0,467,50,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,1,0,1080,45,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,1,0,191,45,10,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,1,0,130,65,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,1,0,2,2,263,48,15,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
14421.0,0,0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,0,1,16,25,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,1,0,42,52,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
153924.0,0,0,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,1,0,745,43,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,1,0,573,51,21,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
58025.0,0,1,81,270,31,88,11,48,22,3,3,2,10,4,0,0,0,0,0,0,0,1,0,470,42,18,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
83790.0,0,0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,0,2,1615,73,25,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,1,0,48,42,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,2,0,90,63,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,1,0,55,35,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,1,0,1028,50,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,1,0,1048,57,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,1,0,30,47,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,1,0,30,47,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
51411.0,1,2,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,3,0,18,68,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,0,0,1870,63,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,1,0,3,1,1314,68,25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
49678.0,0,1,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,1,0,315,60,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60482.0,0,1,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0,1,0,507,45,17,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,1,0,1139,49,25,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,1,0,1,3,1461,52,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
47175.0,1,1,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,1,0,2,2,240,59,17,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,0,0,2074,54,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
